/var/lib/asterisk/sounds,connecticut,connecticut,.
/var/lib/asterisk/sounds,connecting,connecting,.
/var/lib/asterisk/sounds,connection-failed,connection-failed,.
/var/lib/asterisk/sounds,connection-timed-out,connection-timed-out,.
/var/lib/asterisk/sounds,copy-center,copy-center,.
/var/lib/asterisk/sounds,core-sounds-en,core-sounds-en,.
/var/lib/asterisk/sounds,count,count,.
/var/lib/asterisk/sounds,crash,crash,.
/var/lib/asterisk/sounds,currently,currently,.
/var/lib/asterisk/sounds,current-time-is,current-time-is,.
/var/lib/asterisk/sounds,cyclone,cyclone,.
/var/lib/asterisk/sounds,dallas,dallas,.
/var/lib/asterisk/sounds,date,date,.
/var/lib/asterisk/sounds,day,day,.
/var/lib/asterisk/sounds,daylight,daylight,.
/var/lib/asterisk/sounds,days,days,.
/var/lib/asterisk/sounds,de-activated,de-activated,.
/var/lib/asterisk/sounds,deadbeat,deadbeat,.
/var/lib/asterisk/sounds,decode,decode,.
/var/lib/asterisk/sounds,default-attendant,default-attendant,.
/var/lib/asterisk/sounds,degrees,degrees,.
/var/lib/asterisk/sounds,delaware,delaware,.
/var/lib/asterisk/sounds,denver,denver,.
/var/lib/asterisk/sounds,department,department,.
/var/lib/asterisk/sounds,deposit,deposit,.
/var/lib/asterisk/sounds,design,design,.
/var/lib/asterisk/sounds,detroit,detroit,.
/var/lib/asterisk/sounds,development,development,.
/var/lib/asterisk/sounds,digit,digit,.
/var/lib/asterisk/sounds,digits,digits,.
/var/lib/asterisk/sounds,directory,directory,.
/var/lib/asterisk/sounds,disabled,disabled,.
/var/lib/asterisk/sounds,disconnected,disconnected,.
/var/lib/asterisk/sounds,disk,disk,.
/var/lib/asterisk/sounds,distribution,distribution,.
/var/lib/asterisk/sounds,divided-by,divided-by,.
/var/lib/asterisk/sounds,dns,dns,.
/var/lib/asterisk/sounds,doing-enum-lookup,doing-enum-lookup,.
/var/lib/asterisk/sounds,doppler-radar,doppler-radar,.
/var/lib/asterisk/sounds,down,down,.
/var/lib/asterisk/sounds,duplex,duplex,.
/var/lib/asterisk/sounds,duplication,duplication,.
/var/lib/asterisk/sounds,early,early,.
/var/lib/asterisk/sounds,east,east,.
/var/lib/asterisk/sounds,easterly,easterly,.
/var/lib/asterisk/sounds,eastern,eastern,.
/var/lib/asterisk/sounds,echo-test,echo-test,.
/var/lib/asterisk/sounds,ed,ed,.
/var/lib/asterisk/sounds,eighteenth,eighteenth,.
/var/lib/asterisk/sounds,eighth,eighth,.
/var/lib/asterisk/sounds,eightieth,eightieth,.
/var/lib/asterisk/sounds,eleventh,eleventh,.
/var/lib/asterisk/sounds,el-paso,el-paso,.
/var/lib/asterisk/sounds,email,email,.
/var/lib/asterisk/sounds,emergency,emergency,.
/var/lib/asterisk/sounds,enabled,enabled,.
/var/lib/asterisk/sounds,encode,encode,.
/var/lib/asterisk/sounds,engineering,engineering,.
/var/lib/asterisk/sounds,enter-a-time,enter-a-time,.
/var/lib/asterisk/sounds,enum-lookup-failed,enum-lookup-failed,.
/var/lib/asterisk/sounds,enum-lookup-successful,enum-lookup-successful,.
/var/lib/asterisk/sounds,error-number,error-number,.
/var/lib/asterisk/sounds,evening,evening,.
/var/lib/asterisk/sounds,explanation,explanation,.
/var/lib/asterisk/sounds,facilities,facilities,.
/var/lib/asterisk/sounds,fahrenheit,fahrenheit,.
/var/lib/asterisk/sounds,falling,falling,.
/var/lib/asterisk/sounds,fast,fast,.
/var/lib/asterisk/sounds,feet,feet,.
/var/lib/asterisk/sounds,female,female,.
/var/lib/asterisk/sounds,fifteenth,fifteenth,.
/var/lib/asterisk/sounds,fifth,fifth,.
/var/lib/asterisk/sounds,fiftieth,fiftieth,.
/var/lib/asterisk/sounds,finals,finals,.
/var/lib/asterisk/sounds,finance,finance,.
/var/lib/asterisk/sounds,first,first,.
/var/lib/asterisk/sounds,first-in-line,first-in-line,.
/var/lib/asterisk/sounds,flooding,flooding,.
/var/lib/asterisk/sounds,florida,florida,.
/var/lib/asterisk/sounds,fog,fog,.
/var/lib/asterisk/sounds,foggy,foggy,.
/var/lib/asterisk/sounds,followed-by,followed-by,.
/var/lib/asterisk/sounds,food-service,food-service,.
/var/lib/asterisk/sounds,food-services,food-services,.
/var/lib/asterisk/sounds,for,for,.
/var/lib/asterisk/sounds,fortieth,fortieth,.
/var/lib/asterisk/sounds,fort-worth,fort-worth,.
/var/lib/asterisk/sounds,fourteenth,fourteenth,.
/var/lib/asterisk/sounds,fourth,fourth,.
/var/lib/asterisk/sounds,freeze,freeze,.
/var/lib/asterisk/sounds,freezing,freezing,.
/var/lib/asterisk/sounds,frequency,frequency,.
/var/lib/asterisk/sounds,fresno,fresno,.
/var/lib/asterisk/sounds,from,from,.
/var/lib/asterisk/sounds,ftp,ftp,.
/var/lib/asterisk/sounds,gale,gale,.
/var/lib/asterisk/sounds,georgia,georgia,.
/var/lib/asterisk/sounds,gigabits,gigabits,.
/var/lib/asterisk/sounds,gigabytes,gigabytes,.
/var/lib/asterisk/sounds,gigahertz,gigahertz,.
/var/lib/asterisk/sounds,gmt,gmt,.
/var/lib/asterisk/sounds,good,good,.
/var/lib/asterisk/sounds,good-afternoon,good-afternoon,.
/var/lib/asterisk/sounds,goodbye,goodbye,.
/var/lib/asterisk/sounds,good-evening,good-evening,.
/var/lib/asterisk/sounds,good-morning,good-morning,.
/var/lib/asterisk/sounds,greater-than,greater-than,.
/var/lib/asterisk/sounds,groovy,groovy,.
/var/lib/asterisk/sounds,hail,hail,.
/var/lib/asterisk/sounds,half,half,.
/var/lib/asterisk/sounds,hang-on-a-second,hang-on-a-second,.
/var/lib/asterisk/sounds,hang-on-a-second-angry,hang-on-a-second-angry,.
/var/lib/asterisk/sounds,hangup-try-again,hangup-try-again,.
/var/lib/asterisk/sounds,has,has,.
/var/lib/asterisk/sounds,has-arrived-at,has-arrived-at,.
/var/lib/asterisk/sounds,has-been,has-been,.
/var/lib/asterisk/sounds,has-expired,has-expired,.
/var/lib/asterisk/sounds,hash,hash,.
/var/lib/asterisk/sounds,has-issued-a,has-issued-a,.
/var/lib/asterisk/sounds,has-not-been-seen-for,has-not-been-seen-for,.
/var/lib/asterisk/sounds,hawaii,hawaii,.
/var/lib/asterisk/sounds,headed-towards,headed-towards,.
/var/lib/asterisk/sounds,heading,heading,.
/var/lib/asterisk/sounds,hello,hello,.
/var/lib/asterisk/sounds,hertz,hertz,.
/var/lib/asterisk/sounds,high,high,.
/var/lib/asterisk/sounds,highway,highway,.
/var/lib/asterisk/sounds,hit,hit,.
/var/lib/asterisk/sounds,home,home,.
/var/lib/asterisk/sounds,honolulu,honolulu,.
/var/lib/asterisk/sounds,hours,hours,.
/var/lib/asterisk/sounds,houston,houston,.
/var/lib/asterisk/sounds,http,http,.
/var/lib/asterisk/sounds,humidity,humidity,.
/var/lib/asterisk/sounds,hundredth,hundredth,.
/var/lib/asterisk/sounds,hurricane,hurricane,.
/var/lib/asterisk/sounds,hz,hz,.
/var/lib/asterisk/sounds,ice,ice,.
/var/lib/asterisk/sounds,icmp,icmp,.
/var/lib/asterisk/sounds,icy,icy,.
/var/lib/asterisk/sounds,idaho,idaho,.
/var/lib/asterisk/sounds,i-dont-understand,i-dont-understand,.
/var/lib/asterisk/sounds,i-dont-understand2,i-dont-understand2,.
/var/lib/asterisk/sounds,i-dont-understand3,i-dont-understand3,.
/var/lib/asterisk/sounds,i-dont-understand4,i-dont-understand4,.
/var/lib/asterisk/sounds,i-dont-understand5,i-dont-understand5,.
/var/lib/asterisk/sounds,illinois,illinois,.
/var/lib/asterisk/sounds,imap,imap,.
/var/lib/asterisk/sounds,im-sorry,im-sorry,.
/var/lib/asterisk/sounds,inbound,inbound,.
/var/lib/asterisk/sounds,indiana,indiana,.
/var/lib/asterisk/sounds,indianapolis,indianapolis,.
/var/lib/asterisk/sounds,indicated,indicated,.
/var/lib/asterisk/sounds,information,information,.
/var/lib/asterisk/sounds,initiated,initiated,.
/var/lib/asterisk/sounds,initiating,initiating,.
/var/lib/asterisk/sounds,in-service,in-service,.
/var/lib/asterisk/sounds,interstate,interstate,.
/var/lib/asterisk/sounds,in-the,in-the,.
/var/lib/asterisk/sounds,invalid,invalid,.
/var/lib/asterisk/sounds,invalid-date,invalid-date,.
/var/lib/asterisk/sounds,in-your-city,in-your-city,.
/var/lib/asterisk/sounds,in-your-zip-code,in-your-zip-code,.
/var/lib/asterisk/sounds,iowa,iowa,.
/var/lib/asterisk/sounds,is,is,.
/var/lib/asterisk/sounds,jacksonville,jacksonville,.
/var/lib/asterisk/sounds,jason,jason,.
/var/lib/asterisk/sounds,john,john,.
/var/lib/asterisk/sounds,kansas,kansas,.
/var/lib/asterisk/sounds,kansas-city,kansas-city,.
/var/lib/asterisk/sounds,kentucky,kentucky,.
/var/lib/asterisk/sounds,kilobits,kilobits,.
/var/lib/asterisk/sounds,kilobytes,kilobytes,.
/var/lib/asterisk/sounds,kilohertz,kilohertz,.
/var/lib/asterisk/sounds,kilometer,kilometer,.
/var/lib/asterisk/sounds,kilometers-per-hour,kilometers-per-hour,.
/var/lib/asterisk/sounds,knock-knock,knock-knock,.
/var/lib/asterisk/sounds,knots,knots,.
/var/lib/asterisk/sounds,language,language,.
/var/lib/asterisk/sounds,last-error-was,last-error-was,.
/var/lib/asterisk/sounds,las-vegas,las-vegas,.
/var/lib/asterisk/sounds,late,late,.
/var/lib/asterisk/sounds,later,later,.
/var/lib/asterisk/sounds,left-bracket,left-bracket,.
/var/lib/asterisk/sounds,legal,legal,.
/var/lib/asterisk/sounds,len,len,.
/var/lib/asterisk/sounds,less-than,less-than,.
/var/lib/asterisk/sounds,library,library,.
/var/lib/asterisk/sounds,lightning,lightning,.
/var/lib/asterisk/sounds,linux,linux,.
/var/lib/asterisk/sounds,list,list,.
/var/lib/asterisk/sounds,load-average,load-average,.
/var/lib/asterisk/sounds,location,location,.
/var/lib/asterisk/sounds,long-beach,long-beach,.
/var/lib/asterisk/sounds,los-angeles,los-angeles,.
/var/lib/asterisk/sounds,loss,loss,.
/var/lib/asterisk/sounds,louisiana,louisiana,.
/var/lib/asterisk/sounds,low,low,.
/var/lib/asterisk/sounds,lunch,lunch,.
/var/lib/asterisk/sounds,machine,machine,.
/var/lib/asterisk/sounds,made-it-up,made-it-up,.
/var/lib/asterisk/sounds,mail,mail,.
/var/lib/asterisk/sounds,maine,maine,.
/var/lib/asterisk/sounds,male,male,.
/var/lib/asterisk/sounds,maryland,maryland,.
/var/lib/asterisk/sounds,massachusetts,massachusetts,.
/var/lib/asterisk/sounds,maximum,maximum,.
/var/lib/asterisk/sounds,megabits,megabits,.
/var/lib/asterisk/sounds,megabytes,megabytes,.
/var/lib/asterisk/sounds,megahertz,megahertz,.
/var/lib/asterisk/sounds,memory,memory,.
/var/lib/asterisk/sounds,memphis,memphis,.
/var/lib/asterisk/sounds,menu,menu,.
/var/lib/asterisk/sounds,mesa,mesa,.
/var/lib/asterisk/sounds,meter,meter,.
/var/lib/asterisk/sounds,meters,meters,.
/var/lib/asterisk/sounds,miami,miami,.
/var/lib/asterisk/sounds,michigan,michigan,.
/var/lib/asterisk/sounds,midnight,midnight,.
/var/lib/asterisk/sounds,midnight-tomorrow-night,midnight-tomorrow-night,.
/var/lib/asterisk/sounds,midnight-tonight,midnight-tonight,.
/var/lib/asterisk/sounds,mike,mike,.
/var/lib/asterisk/sounds,miles,miles,.
/var/lib/asterisk/sounds,miles-per-hour,miles-per-hour,.
/var/lib/asterisk/sounds,millionth,millionth,.
/var/lib/asterisk/sounds,milwaukee,milwaukee,.
/var/lib/asterisk/sounds,minimum,minimum,.
/var/lib/asterisk/sounds,minneapolis,minneapolis,.
/var/lib/asterisk/sounds,minnesota,minnesota,.
/var/lib/asterisk/sounds,minute,minute,.
/var/lib/asterisk/sounds,minutes,minutes,.
/var/lib/asterisk/sounds,missed,missed,.
/var/lib/asterisk/sounds,mississippi,mississippi,.
/var/lib/asterisk/sounds,missouri,missouri,.
/var/lib/asterisk/sounds,misty,misty,.
/var/lib/asterisk/sounds,monitored,monitored,.
/var/lib/asterisk/sounds,montana,montana,.
/var/lib/asterisk/sounds,month,month,.
/var/lib/asterisk/sounds,months,months,.
/var/lib/asterisk/sounds,moo1,moo1,.
/var/lib/asterisk/sounds,moo2,moo2,.
/var/lib/asterisk/sounds,morning,morning,.
/var/lib/asterisk/sounds,moron,moron,.
/var/lib/asterisk/sounds,mostly,mostly,.
/var/lib/asterisk/sounds,mountain,mountain,.
/var/lib/asterisk/sounds,moving,moving,.
/var/lib/asterisk/sounds,ms,ms,.
/var/lib/asterisk/sounds,nashville,nashville,.
/var/lib/asterisk/sounds,national-weather-service,national weather service,.
/var/lib/asterisk/sounds,nautical-miles,nautical miles,.
/var/lib/asterisk/sounds,near,near,.
/var/lib/asterisk/sounds,nebraska,nebraska,.
/var/lib/asterisk/sounds,negative,negative,.
/var/lib/asterisk/sounds,nevada,nevada,.
/var/lib/asterisk/sounds,new,new,.
/var/lib/asterisk/sounds,new-accounts,new-accounts,.
/var/lib/asterisk/sounds,new-hampshire,new-hampshire,.
/var/lib/asterisk/sounds,new-jersey,new-jersey,.
/var/lib/asterisk/sounds,new-mexico,new-mexico,.
/var/lib/asterisk/sounds,new-orleans,new-orleans,.
/var/lib/asterisk/sounds,new-york,new-york,.
/var/lib/asterisk/sounds,nineteenth,nineteenth,.
/var/lib/asterisk/sounds,ninetieth,ninetieth,.
/var/lib/asterisk/sounds,ninth,ninth,.
/var/lib/asterisk/sounds,node,node,.
/var/lib/asterisk/sounds,north,north,.
/var/lib/asterisk/sounds,north-carolina,north-carolina,.
/var/lib/asterisk/sounds,north-dakota,north-dakota,.
/var/lib/asterisk/sounds,northerly,northerly,.
/var/lib/asterisk/sounds,not-yet-assigned,not-yet-assigned,.
/var/lib/asterisk/sounds,not-yet-connected,not-yet-connected,.
/var/lib/asterisk/sounds,now,now,.
/var/lib/asterisk/sounds,number,number,.
/var/lib/asterisk/sounds,num-not-in-db,num-not-in-db,.
/var/lib/asterisk/sounds,oakland,oakland,.
/var/lib/asterisk/sounds,octothorpe,octothorpe,.
/var/lib/asterisk/sounds,off-duty,off-duty,.
/var/lib/asterisk/sounds,office,office,.
/var/lib/asterisk/sounds,ohio,ohio,.
/var/lib/asterisk/sounds,oklahoma,oklahoma,.
/var/lib/asterisk/sounds,oklahoma-city,oklahoma-city,.
/var/lib/asterisk/sounds,omaha,omaha,.
/var/lib/asterisk/sounds,on,on,.
/var/lib/asterisk/sounds,on-busy,on-busy,.
/var/lib/asterisk/sounds,oops2,oops2,.
/var/lib/asterisk/sounds,oops3,oops3,.
/var/lib/asterisk/sounds,open-parenthesis,open-parenthesis,.
/var/lib/asterisk/sounds,operations,operations,.
/var/lib/asterisk/sounds,opps1,opps1,.
/var/lib/asterisk/sounds,option-not-implemented,option-not-implemented,.
/var/lib/asterisk/sounds,or,or,.
/var/lib/asterisk/sounds,oregon,oregon,.
/var/lib/asterisk/sounds,otherwise,otherwise,.
/var/lib/asterisk/sounds,outbound,outbound,.
/var/lib/asterisk/sounds,pacific,pacific,.
/var/lib/asterisk/sounds,packet,packet,.
/var/lib/asterisk/sounds,panic,panic,.
/var/lib/asterisk/sounds,partially,partially,.
/var/lib/asterisk/sounds,partly,partly,.
/var/lib/asterisk/sounds,pascal,pascal,.
/var/lib/asterisk/sounds,pascal2,pascal2,.
/var/lib/asterisk/sounds,patchy,patchy,.
/var/lib/asterisk/sounds,pence,pence,.
/var/lib/asterisk/sounds,pennies,pennies,.
/var/lib/asterisk/sounds,pennsylvania,pennsylvania,.
/var/lib/asterisk/sounds,penny,penny,.
/var/lib/asterisk/sounds,percent,percent,.
/var/lib/asterisk/sounds,period,period,.
/var/lib/asterisk/sounds,persons-in-path-of,persons in path of,.
/var/lib/asterisk/sounds,philadelphia,philadelphia,.
/var/lib/asterisk/sounds,phoenix,phoenix,.
/var/lib/asterisk/sounds,physics,physics,.
/var/lib/asterisk/sounds,ping,ping,.
/var/lib/asterisk/sounds,pipe,pipe,.
/var/lib/asterisk/sounds,planning,planning,.
/var/lib/asterisk/sounds,plugh,plugh,.
/var/lib/asterisk/sounds,point,point,.
/var/lib/asterisk/sounds,pop,pop,.
/var/lib/asterisk/sounds,port,port,.
/var/lib/asterisk/sounds,portland,portland,.
/var/lib/asterisk/sounds,portnumber,portnumber,.
/var/lib/asterisk/sounds,position,position,.
/var/lib/asterisk/sounds,pounds,pounds,.
/var/lib/asterisk/sounds,press,press,.
/var/lib/asterisk/sounds,pressure,pressure,.
/var/lib/asterisk/sounds,printing,printing,.
/var/lib/asterisk/sounds,product,product,.
/var/lib/asterisk/sounds,production,production,.
/var/lib/asterisk/sounds,projects,projects,.
/var/lib/asterisk/sounds,protocol,protocol,.
/var/lib/asterisk/sounds,publicip,publicip,.
/var/lib/asterisk/sounds,public-ip-address,public-ip-address,.
/var/lib/asterisk/sounds,purposes,purposes,.
/var/lib/asterisk/sounds,quarter,quarter,.
/var/lib/asterisk/sounds,quickly,quickly,.
/var/lib/asterisk/sounds,quote,quote,.
/var/lib/asterisk/sounds,race,race,.
/var/lib/asterisk/sounds,rain,rain,.
/var/lib/asterisk/sounds,rainfall,rainfall,.
/var/lib/asterisk/sounds,rainy,rainy,.
/var/lib/asterisk/sounds,range,range,.
/var/lib/asterisk/sounds,received,received,.
/var/lib/asterisk/sounds,receiving,receiving,.
/var/lib/asterisk/sounds,recorded,recorded,.
/var/lib/asterisk/sounds,registrar,registrar,.
/var/lib/asterisk/sounds,removed,removed,.
/var/lib/asterisk/sounds,repair,repair,.
/var/lib/asterisk/sounds,repeater,repeater,.
/var/lib/asterisk/sounds,repeat-only,repeat-only,.
/var/lib/asterisk/sounds,research,research,.
/var/lib/asterisk/sounds,restarting,restarting,.
/var/lib/asterisk/sounds,rhode-island,rhode-island,.
/var/lib/asterisk/sounds,right-bracket,right-bracket,.
/var/lib/asterisk/sounds,rising,rising,.
/var/lib/asterisk/sounds,sacramento,sacramento,.
/var/lib/asterisk/sounds,saint-louis,saint-louis,.
/var/lib/asterisk/sounds,sales,sales,.
/var/lib/asterisk/sounds,san-antonio,san-antonio,.
/var/lib/asterisk/sounds,san-diego,san-diego,.
/var/lib/asterisk/sounds,san-francisco,san-francisco,.
/var/lib/asterisk/sounds,san-jose,san-jose,.
/var/lib/asterisk/sounds,scattered,scattered,.
/var/lib/asterisk/sounds,sciences,sciences,.
/var/lib/asterisk/sounds,seattle,seattle,.
/var/lib/asterisk/sounds,second,second,.
/var/lib/asterisk/sounds,seconds,seconds,.
/var/lib/asterisk/sounds,secretary,secretary,.
/var/lib/asterisk/sounds,security,security,.
/var/lib/asterisk/sounds,server,server,.
/var/lib/asterisk/sounds,service,service,.
/var/lib/asterisk/sounds,seventeenth,seventeenth,.
/var/lib/asterisk/sounds,seventh,seventh,.
/var/lib/asterisk/sounds,seventieth,seventieth,.
/var/lib/asterisk/sounds,severe,severe,.
/var/lib/asterisk/sounds,sighted,sighted,.
/var/lib/asterisk/sounds,simplex,simplex,.
/var/lib/asterisk/sounds,sixteenth,sixteenth,.
/var/lib/asterisk/sounds,sixth,sixth,.
/var/lib/asterisk/sounds,sixtieth,sixtieth,.
/var/lib/asterisk/sounds,sleet,sleet,.
/var/lib/asterisk/sounds,sleeting,sleeting,.
/var/lib/asterisk/sounds,slow,slow,.
/var/lib/asterisk/sounds,slowly,slowly,.
/var/lib/asterisk/sounds,snow,snow,.
/var/lib/asterisk/sounds,snowing,snowing,.
/var/lib/asterisk/sounds,snowy,snowy,.
/var/lib/asterisk/sounds,software,software,.
/var/lib/asterisk/sounds,sorry,sorry,.
/var/lib/asterisk/sounds,sorry2,sorry2,.
/var/lib/asterisk/sounds,south,south,.
/var/lib/asterisk/sounds,south-carolina,south-carolina,.
/var/lib/asterisk/sounds,south-dakota,south-dakota,.
/var/lib/asterisk/sounds,southerly,southerly,.
/var/lib/asterisk/sounds,speed,speed,.
/var/lib/asterisk/sounds,splat,splat,.
/var/lib/asterisk/sounds,ssh,ssh,.
/var/lib/asterisk/sounds,staff,staff,.
/var/lib/asterisk/sounds,staffing,staffing,.
/var/lib/asterisk/sounds,standard,standard,.
/var/lib/asterisk/sounds,station,station,.
/var/lib/asterisk/sounds,status,status,.
/var/lib/asterisk/sounds,sterling,sterling,.
/var/lib/asterisk/sounds,storm,storm,.
/var/lib/asterisk/sounds,sun,sun,.
/var/lib/asterisk/sounds,sunny,sunny,.
/var/lib/asterisk/sounds,support,support,.
/var/lib/asterisk/sounds,swap,swap,.
/var/lib/asterisk/sounds,system,system,.
/var/lib/asterisk/sounds,system-crashed,system-crashed,.
/var/lib/asterisk/sounds,systems,systems,.
/var/lib/asterisk/sounds,tcp,tcp,.
/var/lib/asterisk/sounds,telephone-number,telephone-number,.
/var/lib/asterisk/sounds,telnet,telnet,.
/var/lib/asterisk/sounds,temperature,temperature,.
/var/lib/asterisk/sounds,tennessee,tennessee,.
/var/lib/asterisk/sounds,tenth,tenth,.
/var/lib/asterisk/sounds,terabits,terabits,.
/var/lib/asterisk/sounds,terabytes,terabytes,.
/var/lib/asterisk/sounds,terminated,terminated,.
/var/lib/asterisk/sounds,terminating,terminating,.
/var/lib/asterisk/sounds,texas,texas,.
/var/lib/asterisk/sounds,the-time-is,the time is,.
/var/lib/asterisk/sounds,the-weather-at,the weather at,.
/var/lib/asterisk/sounds,third,third,.
/var/lib/asterisk/sounds,thirteenth,thirteenth,.
/var/lib/asterisk/sounds,thirtieth,thirtieth,.
/var/lib/asterisk/sounds,this,this,.
/var/lib/asterisk/sounds,thousandth,thousandth,.
/var/lib/asterisk/sounds,through,through,.
/var/lib/asterisk/sounds,thunderstorm,thunderstorm,.
/var/lib/asterisk/sounds,tide,tide,.
/var/lib/asterisk/sounds,time,time,.
/var/lib/asterisk/sounds,times,times,.
/var/lib/asterisk/sounds,to,to,.
/var/lib/asterisk/sounds,tomorrow-night,tomorrow-night,.
/var/lib/asterisk/sounds,tonight,tonight,.
/var/lib/asterisk/sounds,too-low,too low,.
/var/lib/asterisk/sounds,tornado,tornado,.
/var/lib/asterisk/sounds,touchtone1,touchtone1,.
/var/lib/asterisk/sounds,touchtone2,touchtone2,.
/var/lib/asterisk/sounds,touchtone3,touchtone3,.
/var/lib/asterisk/sounds,towards,towards,.
/var/lib/asterisk/sounds,traffic,traffic,.
/var/lib/asterisk/sounds,training,training,.
/var/lib/asterisk/sounds,transfer,transfer,.
/var/lib/asterisk/sounds,tucson,tucson,.
/var/lib/asterisk/sounds,tulsa,tulsa,.
/var/lib/asterisk/sounds,turning-to,turning-to,.
/var/lib/asterisk/sounds,twelveth,twelveth,.
/var/lib/asterisk/sounds,twentieth,twentieth,.
/var/lib/asterisk/sounds,typhoon,typhoon,.
/var/lib/asterisk/sounds,udp,udp,.
/var/lib/asterisk/sounds,uh-oh1,uh-oh1,.
/var/lib/asterisk/sounds,uh-oh2,uh-oh2,.
/var/lib/asterisk/sounds,uk,uk,.
